 23296014  R.B.Firestone+  2016  8-O-18  --  -- 2.53E-02  NAN 8.10E-04 4.00E-05
 23296014  R.B.Firestone+  2016  8-O-18  --  -- 2.53E-02  NAN 7.80E-04 7.00E-05
 23296014  R.B.Firestone+  2016  8-O-18  --  -- 2.53E-02  NAN 7.10E-04 5.00E-05
 23296015  R.B.Firestone+  2016  8-O-18  --  -- 2.53E-02  NAN 6.40E-04 8.10E-05
 23296015  R.B.Firestone+  2016  8-O-18  --  -- 2.53E-02  NAN 7.60E-04 1.33E-04
 23296015  R.B.Firestone+  2016  8-O-18  --  -- 2.53E-02  NAN 6.70E-04 7.00E-05
# ------ MXW/SPA data ------
  dataset firstauthor  year     sf4  sf8 sf9       en  den    ydata   yddata
 13963002   M.A.Lone+  1978  8-O-18  MXW  -- 2.53E-02  NAN 5.38E-04 6.50E-05
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year     sf4 sf8    sf9       en  den    ydata   yddata
 V1001041  S.F.Mughabghab  2006  8-O-18  --  RECOM 2.53E-02  NAN 5.38E-04 6.50E-05



8-O-18 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.60E-04 (+/-  1.00E-05)   |          NAN  (+/-       NAN)
# EXFOR data mean
#     1.43E-04 (+/-  9.41E-06)
# EXFOR MXW/SPA data mean
#     1.82E-04 (+/-  2.33E-05)
# ------ EXFOR data ------
  dataset     firstauthor  year     sf4 sf8 sf9       en  den    ydata   yddata
 20439002       W.Blaser+  1971  8-O-19  --  -- 2.53E-02  NAN 1.60E-04 1.00E-05
 23296018  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.43E-04 7.00E-06
 23296018  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.40E-04 8.00E-06
 23296018  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.33E-04 1.20E-05
 23296018  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.38E-04 7.00E-06
 23296018  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.41E-04 1.10E-05
 23296018  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.52E-04 1.40E-05
 23296018  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.42E-04 1.10E-05
 23296019  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.40E-04 4.20E-06
 23296019  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.44E-04 7.00E-06
 23296019  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.42E-04 9.53E-06
 23296021  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.41E-04 1.10E-05
 23296021  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.41E-04 1.40E-05
 23296022  R.B.Firestone+  2016  8-O-19  --  -- 2.53E-02  NAN 1.41E-04 6.00E-06
# ------ MXW/SPA data ------
  dataset firstauthor  year     sf4  sf8 sf9       en  den    ydata   yddata
 20439005   W.Blaser+  1971  8-O-19  MXW  -- 2.53E-02  NAN 1.70E-04 1.00E-05
 22750003   T.Ohsaki+  2002  8-O-19  MXW  -- 2.53E-02  NAN 1.56E-04 1.60E-05
 11447002    L.Seren+  1947  8-O-19  SPA  -- 2.53E-02  NAN 2.20E-04 4.40E-05
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year     sf4  sf8    sf9       en  den    ydata   yddata
 22999004        Y.Nagai+  2007  8-O-19  MXW  DERIV 2.53E-02  NAN 1.60E-04 1.00E-05
 V1001043  S.F.Mughabghab  2006  8-O-19   --  RECOM 2.53E-02  NAN 1.60E-04 1.00E-05



9-F-19 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     9.51E-03 (+/-  9.00E-05)   |          NAN  (+/-       NAN)
# EXFOR data mean
#     9.00E-03 (+/-       NAN)
# EXFOR MXW/SPA data mean
#     9.67E-03 (+/-  8.90E-04)
# ------ EXFOR data ------
  dataset   firstauthor  year     sf4 sf8 sf9       en  den    ydata  yddata
 40589004  L.V.Groshev+  1955  9-F-20  --  -- 2.53E-02  NAN 9.00E-03     NAN
# ------ MXW/SPA data ------
  dataset      firstauthor  year     sf4  sf8 sf9       en  den    ydata   yddata
 11416002  S.S.Glickstein+  1963  9-F-20  MXW  -- 2.53E-02  NAN 1.01E-02 7.00E-04
 11447003         L.Seren+  1947  9-F-20  SPA  -- 2.53E-02  NAN 9.40E-03 1.88E-03
 13745003         S.Raman+  1996  9-F-20  SPA  -- 2.53E-02  NAN 9.51E-03 9.00E-05
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year     sf4 sf8    sf9       en  den    ydata   yddata
 V1001046  S.F.Mughabghab  2006  9-F-20  --  RECOM 2.53E-02  NAN 9.51E-03 9.00E-05



10-Ne-0 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset  firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 21486002  J.-C.Carre+  1961  --  --  -- 2.53E-02  NAN 3.20E-02 9.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4  sf8    sf9       en  den    ydata   yddata
 10017011      D.C.Rorer+  1969  --   --  DERIV 2.53E-02  NAN 1.00E-01      NAN
 23510005         E.Selin  1970  --  SPA  DERIV 2.53E-02  NAN 3.80E-02 1.00E-02
 V1001049  S.F.Mughabghab  2006  --   --  RECOM 2.53E-02  NAN 3.90E-02 4.00E-03



10-Ne-20 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     3.70E-02 (+/-  4.00E-03)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     3.69E-02 (+/-  7.25E-03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 23510004     E.Selin  1970  10-NE-21  SPA  -- 2.53E-02  NAN 3.70E-02 1.00E-02
 23482003  D.Bellmann  1971  10-NE-21  SPA  -- 2.53E-02  NAN 3.68E-02 4.50E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001050  S.F.Mughabghab  2006  10-NE-21  --  RECOM 2.53E-02  NAN 3.70E-02 4.00E-03



10-Ne-21 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     6.66E-01 (+/-  1.10E-01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     6.92E-01 (+/-  1.14E-01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 23482004  D.Bellmann  1971  10-NE-22  SPA  -- 2.53E-02  NAN 6.92E-01 1.14E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001053  S.F.Mughabghab  2006  10-NE-22  --  RECOM 2.53E-02  NAN 6.66E-01 1.10E-01



10-Ne-22 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     5.27E-02 (+/-  7.00E-03)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     5.02E-02 (+/-  5.27E-03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 31670003   T.Belgya+  2009  10-NE-23  MXW  -- 2.53E-02  NAN 5.27E-02 7.00E-04
 23510004     E.Selin  1970  10-NE-23  SPA  -- 2.53E-02  NAN 4.70E-02 1.00E-02
 23482005  D.Bellmann  1971  10-NE-23  SPA  -- 2.53E-02  NAN 5.10E-02 5.10E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001055  S.F.Mughabghab  2006  10-NE-23  --  RECOM 2.53E-02  NAN 4.55E-02 6.00E-03



11-Na-22 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     4.62E+02  (+/-       NAN)
# EXFOR data mean
#     3.59E+04 (+/-  1.20E+03)
# EXFOR MXW/SPA data mean
#     5.26E+04 (+/-  3.97E+03)
# ------ EXFOR data ------
  dataset firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 10555002  G.H.E.Sims  1967  11-NA-23  --  -- 2.53E-02  NAN 3.59E+04 1.20E+03
# ------ MXW/SPA data ------
  dataset   firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 21427002  U.Farinelli+  1963  11-NA-23  MXW  -- 2.53E-02  NAN 9.00E+04 1.00E+04
 10293002   R.D.Werner+  1972  11-NA-23  MXW  -- 2.53E-02  NAN 2.83E+04 6.00E+02
 10555004    G.H.E.Sims  1967  11-NA-23  SPA  -- 2.53E-02  NAN 3.94E+04 1.30E+03



11-Na-23 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     5.01E-01 (+/-  3.00E-02)   |     5.25E-01  (+/-  5.00E-03)
# EXFOR data mean
#     5.26E-01 (+/-  1.03E-02)
# EXFOR MXW/SPA data mean
#     5.23E-01 (+/-  3.51E-02)
# ------ EXFOR data ------
  dataset        firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 40589003       L.V.Groshev+  1955  11-NA-24  --  -- 2.53E-02  NAN 5.00E-01      NAN
 21183002       S.J.Cocking+  1956  11-NA-24  --  -- 2.53E-02  NAN 5.36E-01 6.00E-03
 21470004            H.Rose+  1958  11-NA-24  --  -- 2.53E-02  NAN 5.36E-01 8.00E-03
 21470005            H.Rose+  1958  11-NA-24  --  -- 2.53E-02  NAN 5.39E-01 8.00E-03
 11028007       J.W.Meadows+  1961  11-NA-24  --  -- 2.53E-02  NAN 4.70E-01 6.00E-02
 10150003        N.Yamamuro+  1970  11-NA-24  --  -- 2.53E-02  NAN 5.00E-01 3.00E-02
 20790002         T.B.Ryves+  1970  11-NA-24  --  -- 2.53E-02  NAN 5.27E-01 1.27E-02
 23488002        F.De corte+  1988  11-NA-24  --  -- 2.53E-02  NAN 5.13E-01 5.13E-03
 23266004  F.Farina arbocco+  2013  11-NA-24  --  -- 2.53E-02  NAN 5.19E-01 1.00E-03
 23266005  F.Farina arbocco+  2013  11-NA-24  --  -- 2.53E-02  NAN 5.18E-01      NAN
 23266005  F.Farina arbocco+  2013  11-NA-24  --  -- 2.53E-02  NAN 5.20E-01      NAN
 31736003     R.B.Firestone+  2014  11-NA-24  --  -- 2.53E-02  NAN 5.44E-01 5.00E-03
 31736003     R.B.Firestone+  2014  11-NA-24  --  -- 2.53E-02  NAN 5.42E-01 3.00E-03
 31736003     R.B.Firestone+  2014  11-NA-24  --  -- 2.53E-02  NAN 5.40E-01 3.00E-03
 31736003     R.B.Firestone+  2014  11-NA-24  --  -- 2.53E-02  NAN 5.42E-01 3.00E-03
 31736004     R.B.Firestone+  2014  11-NA-24  --  -- 2.53E-02  NAN 5.40E-01 3.00E-03
 31736005     R.B.Firestone+  2014  11-NA-24  --  -- 2.53E-02  NAN 5.42E-01 3.00E-03
 31736007     R.B.Firestone+  2014  11-NA-24  --  -- 2.53E-02  NAN 5.41E-01 3.00E-03
# ------ MXW/SPA data ------
  dataset       firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 12616002        J.Coltman+  1946    11-NA-24  MXW  -- 2.53E-02  NAN 4.70E-01 4.00E-02
 11047005       H.Pomerance  1951    11-NA-24  MXW  -- 2.53E-02  NAN 4.70E-01 2.35E-02
 11375002  R.M.Bartholomew+  1953    11-NA-24  MXW  -- 2.53E-02  NAN 5.30E-01 3.20E-02
 20046002       B.Grimeland  1955    11-NA-24  MXW  -- 2.53E-02  NAN 5.10E-01 5.31E-02
 20651002            G.Wolf  1960    11-NA-24  MXW  -- 2.53E-02  NAN 5.31E-01 8.00E-03
 21357005         W.Koehler  1963    11-NA-24  MXW  -- 2.53E-02  NAN 5.00E-01 2.00E-02
 10644002         G.Gleason  1975    11-NA-24  MXW  -- 2.53E-02  NAN 5.40E-01 2.00E-02
 21949002      K.Kaminishi+  1982    11-NA-24  MXW  -- 2.50E-02  NAN 5.77E-01 8.00E-03
 11447004          L.Seren+  1947    11-NA-24  SPA  -- 2.53E-02  NAN 6.30E-01 1.26E-01
 11426002   W.A.Brooksbank+  1955    11-NA-24  SPA  -- 2.53E-02  NAN 5.00E-01 5.00E-02
 30257004          K.Wagner  1962    11-NA-24  SPA  -- 2.53E-02  NAN 4.90E-01      NAN
 12866002          R.E.Heft  1978    11-NA-24  SPA  -- 2.50E-02  NAN 5.23E-01 5.00E-03
 11365002       S.P.Harris+  1953  11-NA-24-G  SPA  -- 2.53E-02  NAN 5.03E-01 5.00E-03
 31003002    K.F.Alexander+  1963  11-NA-24-L  MXW  -- 2.53E-02  NAN 4.00E-01 3.00E-02
 40589002      L.V.Groshev+  1955  11-NA-24-M  MXW  -- 2.53E-02  NAN 3.90E-01 6.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 V1001060  S.F.Mughabghab  2006    11-NA-24  --  RECOM 2.53E-02  NAN 5.17E-01 4.00E-03
 V1001060  S.F.Mughabghab  2006  11-NA-24-L  --  RECOM 2.53E-02  NAN 4.00E-01 3.00E-02



12-Mg-0 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset      firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 20638002  R.B.Tattersall+  1960  --  --  -- 2.53E-02  NAN 7.30E-02 2.00E-03
 30073002   AL.Stefanescu+  1961  --  --  -- 2.53E-02  NAN 6.50E-02 5.00E-03
 20658002       J.C.Carre+  1966  --  --  -- 2.53E-02  NAN 6.42E-02 1.50E-03
# ------ MXW/SPA data ------
  dataset     firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 12616003      J.Coltman+  1946  --  MXW  -- 2.53E-02  NAN 2.70E-01 2.00E-02
 41648005  Yu.A.Prokhorov  1956  --  MXW  -- 2.53E-02  NAN 6.20E-02 7.00E-03
 31311003       G.Huttel+  1963  --  MXW  -- 2.53E-02  NAN 6.10E-02 9.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1001062  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 6.66E-02 1.10E-03



12-Mg-24 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     5.38E-02  (+/-  1.30E-03)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     4.63E-02 (+/-  7.34E-03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset      firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507002      H.Pomerance  1952  12-MG-25  MXW  -- 2.53E-02  NAN 3.30E-02 9.90E-03
 13544005  T.A.Walkiewicz+  1992  12-MG-25  MXW  -- 2.53E-02  NAN 5.41E-02 1.30E-03
 20214003      P.Spilling+  1967  12-MG-25  SPA  -- 2.53E-02  NAN 5.20E-02 1.30E-02
 20219002         E.Selin+  1970  12-MG-25  SPA  -- 2.53E-02  NAN 4.10E-02 1.00E-02
 13192005   W.V.Prestwich+  1990  12-MG-25  SPA  -- 2.53E-02  NAN 5.15E-02 2.50E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001065  S.F.Mughabghab  2006  12-MG-25  --  RECOM 2.53E-02  NAN 5.38E-02 1.30E-03



12-Mg-25 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.99E-01 (+/-  3.00E-03)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.95E-01 (+/-  3.46E-02)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset      firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507003      H.Pomerance  1952  12-MG-26  MXW  -- 2.53E-02  NAN 2.70E-01 8.10E-02
 13544006  T.A.Walkiewicz+  1992  12-MG-26  MXW  -- 2.53E-02  NAN 2.00E-01 3.00E-03
 20214005      P.Spilling+  1967  12-MG-26  SPA  -- 2.53E-02  NAN 1.81E-01 5.00E-02
 20219003         E.Selin+  1970  12-MG-26  SPA  -- 2.53E-02  NAN 1.25E-01 3.00E-02
 13192006   W.V.Prestwich+  1990  12-MG-26  SPA  -- 2.53E-02  NAN 2.01E-01 9.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001068  S.F.Mughabghab  2006  12-MG-26  --  RECOM 2.53E-02  NAN 1.99E-01 3.00E-03



12-Mg-26 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     3.74E-02  (+/-  4.00E-04)
# EXFOR data mean
#     3.66E-02 (+/-  1.28E-03)
# EXFOR MXW/SPA data mean
#     4.10E-02 (+/-  1.22E-02)
# ------ EXFOR data ------
  dataset        firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 20789003          T.B.Ryves  1970  12-MG-27  --  -- 2.53E-02  NAN 3.82E-02 5.98E-04
 23488003        F.De corte+  1988  12-MG-27  --  -- 2.53E-02  NAN 3.72E-02 3.35E-03
 31698008      B.J.B.Nyarko+  2010  12-MG-27  --  -- 2.53E-02  NAN 3.20E-02 1.00E-03
 23266008  F.Farina arbocco+  2013  12-MG-27  --  -- 2.53E-02  NAN 3.72E-02 1.60E-04
 23266009  F.Farina arbocco+  2013  12-MG-27  --  -- 2.53E-02  NAN 3.71E-02      NAN
 23266009  F.Farina arbocco+  2013  12-MG-27  --  -- 2.53E-02  NAN 3.74E-02      NAN
 23266009  F.Farina arbocco+  2013  12-MG-27  --  -- 2.53E-02  NAN 3.71E-02      NAN
# ------ MXW/SPA data ------
  dataset      firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507004      H.Pomerance  1952  12-MG-27  MXW  -- 2.53E-02  NAN 6.00E-02 6.00E-02
 10644004        G.Gleason  1975  12-MG-27  MXW  -- 2.53E-02  NAN 3.40E-02 2.00E-03
 20625002    E.M.Gryntakis  1976  12-MG-27  MXW  -- 2.53E-02  NAN 3.50E-02 2.00E-03
 13544007  T.A.Walkiewicz+  1992  12-MG-27  MXW  -- 2.53E-02  NAN 3.92E-02 1.00E-03
 11447005         L.Seren+  1947  12-MG-27  SPA  -- 2.53E-02  NAN 4.80E-02 9.60E-03
 20214007      P.Spilling+  1967  12-MG-27  SPA  -- 2.53E-02  NAN 3.40E-02 1.00E-02
 12866004         R.E.Heft  1978  12-MG-27  SPA  -- 2.50E-02  NAN 3.65E-02 1.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001071  S.F.Mughabghab  2006  12-MG-27  --  RECOM 2.53E-02  NAN 3.84E-02 6.00E-04



12-Mg-27 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     7.00E-02 (+/-  2.00E-02)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     4.67E-02 (+/-  2.00E-02)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset   firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 20991002     T.Sekine+  1978  12-MG-28  MXW  -- 2.53E-02  NAN 7.00E-02 2.00E-02
 12591002      L.P.Roy+  1957  12-MG-28  SPA  -- 2.53E-02  NAN 4.00E-02      NAN
 11772003  R.P.Schuman+  1958  12-MG-28  SPA  -- 2.53E-02  NAN 3.00E-02      NAN
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001074  S.F.Mughabghab  2006  12-MG-28  --  RECOM 2.53E-02  NAN 7.00E-02 2.00E-02



13-Al-27 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     2.31E-01  (+/-  3.00E-03)
# EXFOR data mean
#     2.29E-01 (+/-  7.00E-03)
# EXFOR MXW/SPA data mean
#     2.16E-01 (+/-  1.26E-02)
# ------ EXFOR data ------
  dataset        firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 21420004         P.Benoist+  1951  13-AL-28  --  -- 2.53E-02  NAN 2.19E-01 6.00E-03
 20275002          T.Fuketa+  1960  13-AL-28  --  -- 2.53E-02  NAN 2.34E-01 5.00E-03
 20638004    R.B.Tattersall+  1960  13-AL-28  --  -- 2.53E-02  NAN 2.46E-01 3.00E-03
 21423002           M.Brose+  1960  13-AL-28  --  -- 2.53E-02  NAN 2.20E-01 1.30E-02
 30073003     AL.Stefanescu+  1961  13-AL-28  --  -- 2.53E-02  NAN 2.39E-01 1.40E-02
 11501002            R.Sher+  1962  13-AL-28  --  -- 2.53E-02  NAN 2.46E-01 7.00E-03
 20658003         J.C.Carre+  1966  13-AL-28  --  -- 2.53E-02  NAN 2.29E-01 3.00E-03
 10339004         A.Okazaki+  1968  13-AL-28  --  -- 2.53E-02  NAN 2.34E-01 5.00E-03
 20790003         T.B.Ryves+  1970  13-AL-28  --  -- 2.53E-02  NAN 2.31E-01 3.42E-03
 23488004        F.De corte+  1988  13-AL-28  --  -- 2.53E-02  NAN 2.26E-01 2.26E-03
 31698014      B.J.B.Nyarko+  2010  13-AL-28  --  -- 2.53E-02  NAN 2.00E-01 2.00E-02
 23266012  F.Farina arbocco+  2013  13-AL-28  --  -- 2.53E-02  NAN 2.30E-01 2.30E-03
 23266013  F.Farina arbocco+  2013  13-AL-28  --  -- 2.53E-02  NAN 2.30E-01      NAN
# ------ MXW/SPA data ------
  dataset    firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 12616004     J.Coltman+  1946  13-AL-28  MXW  -- 2.53E-02  NAN 1.90E-01 1.00E-02
 11447006       L.Seren+  1947  13-AL-28  MXW  -- 2.53E-02  NAN 2.10E-01 4.20E-02
 11047007    H.Pomerance  1951  13-AL-28  MXW  -- 2.53E-02  NAN 2.20E-01 1.10E-02
 21420003     P.Benoist+  1951  13-AL-28  MXW  -- 2.53E-02  NAN 2.21E-01 6.00E-03
 20041002    B.Grimeland  1956  13-AL-28  MXW  -- 2.53E-02  NAN 2.20E-01 2.00E-02
 10644006      G.Gleason  1975  13-AL-28  MXW  -- 2.53E-02  NAN 2.34E-01 5.00E-03
 20625004  E.M.Gryntakis  1976  13-AL-28  MXW  -- 2.53E-02  NAN 2.32E-01 3.00E-03
 11528003    S.P.Harris+  1950  13-AL-28  SPA  -- 2.53E-02  NAN 2.20E-01      NAN
 12866006       R.E.Heft  1978  13-AL-28  SPA  -- 2.50E-02  NAN 1.97E-01 4.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 10501004      S.S.Malik+  1970  13-AL-28  --  DERIV 2.53E-02  NAN 2.38E-01 3.00E-02
 21017006      A.Steyerl+  1972  13-AL-28  --  DERIV 2.53E-02  NAN 2.27E-01 6.00E-03
 V1001077  S.F.Mughabghab  2006  13-AL-28  --  RECOM 2.53E-02  NAN 2.31E-01 3.00E-03



14-Si-0 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 20857016  L.Koester+  1979  --  --  -- 2.53E-02  NAN 1.72E-01 6.00E-03
# ------ MXW/SPA data ------
  dataset  firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 13565002  C.W.Tittle+  1950  --  MXW  -- 2.53E-02  NAN 1.50E-01 2.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1001079  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 1.71E-01 3.00E-03



14-Si-28 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.77E-01 (+/-  4.00E-03)   |          NAN  (+/-       NAN)
# EXFOR data mean
#     1.60E-01 (+/-  1.80E-02)
# EXFOR MXW/SPA data mean
#     1.52E-01 (+/-  1.08E-02)
# ------ EXFOR data ------
  dataset   firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 20542002  A.M.J.Spits+  1974  14-SI-29  --  -- 2.53E-02  NAN 1.60E-01 1.80E-02
# ------ MXW/SPA data ------
  dataset  firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507005  H.Pomerance  1952  14-SI-29  MXW  -- 2.53E-02  NAN 8.10E-02 2.43E-02
 13549005     S.Raman+  1992  14-SI-29  MXW  -- 2.53E-02  NAN 1.69E-01 4.00E-03
 13864005   M.A.Islam+  1990  14-SI-29  SPA  -- 2.53E-02  NAN 2.07E-01 4.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001080  S.F.Mughabghab  2006  14-SI-29  --  RECOM 2.53E-02  NAN 1.77E-01 4.00E-03



14-Si-29 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.19E-01 (+/-  3.00E-03)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.52E-01 (+/-  2.53E-02)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset   firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507006   H.Pomerance  1952  14-SI-30  MXW  -- 2.53E-02  NAN 2.70E-01 8.10E-02
 13549006      S.Raman+  1992  14-SI-30  MXW  -- 2.53E-02  NAN 1.19E-01 3.00E-03
 20542003  A.M.J.Spits+  1974  14-SI-30  SPA  -- 2.53E-02  NAN 1.01E-01 1.40E-02
 13864006    M.A.Islam+  1990  14-SI-30  SPA  -- 2.53E-02  NAN 1.20E-01 3.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001083  S.F.Mughabghab  2006  14-SI-30  --  RECOM 2.53E-02  NAN 1.19E-01 3.00E-03



14-Si-30 (n,g)
# Evaluated data
